user id,test group,converted,total ads,most ads day,most ads hour
1142431,ad,False,50,Thursday,4
1158838,ad,False,36,Saturday,20
1467724,ad,False,63,Monday,18
1072660,ad,False,5,Saturday,23
1509319,ad,False,1,Wednesday,13
1301954,ad,False,36,Friday,11
1365741,ad,False,36,Saturday,23
1612952,ad,False,3,Saturday,18
1556565,ad,False,44,Sunday,18
1132173,ad,False,3,Monday,18
905414,psa,False,4,Thursday,10
1573637,ad,False,101,Monday,13
1621188,ad,False,2,Tuesday,13
1067533,ad,False,103,Friday,17
1498286,ad,False,15,Tuesday,14
1447265,ad,False,4,Sunday,16
1011232,ad,False,5,Sunday,12
1124691,ad,False,15,Tuesday,10
1597607,ad,False,21,Wednesday,12
1582800,ad,False,8,Wednesday,16
1477309,ad,False,7,Tuesday,14
1514729,ad,False,10,Wednesday,10
1116362,ad,False,1,Sunday,11
1473458,ad,False,1,Friday,12
1178518,ad,False,23,Thursday,1
1266102,ad,False,42,Sunday,22
1488205,ad,False,17,Wednesday,21
1489058,ad,False,1,Sunday,12
1358985,ad,False,44,Wednesday,15
1475609,ad,False,11,Saturday,12
1296013,ad,False,20,Tuesday,18
1027219,ad,False,1,Wednesday,23
1505686,ad,False,13,Tuesday,11
1067621,ad,False,26,Thursday,22
1476952,ad,False,14,Monday,18
1111706,ad,False,35,Tuesday,13
1345681,ad,False,28,Sunday,18
1416076,ad,False,19,Saturday,14
1320551,ad,False,62,Monday,17
1405782,ad,True,70,Sunday,20
1381094,ad,False,22,Friday,9
1608334,ad,False,33,Wednesday,12
1644936,ad,False,1,Wednesday,20
1187649,ad,False,6,Sunday,16
1245460,ad,False,102,Saturday,10
1284027,ad,False,6,Wednesday,16
1580029,ad,False,3,Monday,13
1187917,ad,False,33,Friday,12
1153105,ad,False,5,Saturday,10
1069152,ad,False,17,Friday,18
1357870,ad,False,13,Thursday,19
1574392,ad,False,57,Friday,12
1191122,ad,False,16,Wednesday,17
1641403,ad,False,9,Wednesday,14
1529609,ad,False,1,Tuesday,17
1617736,ad,False,23,Wednesday,19
1045596,ad,False,18,Monday,20
1434124,ad,False,24,Friday,23
1303730,ad,False,9,Wednesday,18
1223541,ad,False,22,Sunday,16
1548856,ad,False,9,Wednesday,6
1012895,ad,False,12,Wednesday,13
1405940,ad,False,7,Sunday,14
1302398,ad,False,36,Sunday,12
1600217,ad,False,6,Friday,14
1363627,ad,False,12,Monday,18
1009395,ad,False,13,Sunday,10
1649713,ad,False,18,Friday,9
1295213,ad,False,2,Wednesday,16
1146380,ad,False,5,Friday,19
1092226,ad,False,3,Thursday,23
1210833,ad,False,4,Tuesday,13
1342592,ad,False,18,Wednesday,23
1238116,ad,False,25,Saturday,19
1299528,ad,False,6,Friday,9
1069505,ad,False,4,Friday,23
901680,psa,False,3,Wednesday,11
1582885,ad,False,6,Wednesday,16
1040804,ad,False,1,Friday,17
1393131,ad,False,42,Wednesday,10
1575140,ad,False,29,Saturday,19
1607351,ad,False,38,Sunday,17
1037343,ad,False,1,Saturday,16
1364559,ad,False,4,Monday,9
1303936,ad,False,15,Monday,10
1603323,ad,False,8,Monday,14
1381988,ad,False,4,Wednesday,11
1187133,ad,False,15,Monday,21
1232568,ad,False,84,Friday,19
905162,psa,False,28,Thursday,22
1625873,ad,False,32,Saturday,15
1085093,ad,False,5,Tuesday,8
1353128,ad,False,14,Wednesday,22
1064990,ad,False,4,Sunday,16
1507265,ad,False,4,Friday,21
1250259,ad,False,123,Friday,17
1588475,ad,False,10,Monday,14
1327253,ad,False,6,Friday,12
1580834,ad,False,4,Wednesday,12
901199,psa,False,5,Monday,20
1394907,ad,False,34,Wednesday,10
1126159,ad,False,7,Wednesday,16
1008987,ad,False,6,Sunday,17
1252939,ad,False,7,Sunday,16
1348707,ad,False,6,Saturday,11
1615179,ad,False,15,Friday,14
1117629,ad,False,2,Thursday,13
910250,psa,False,12,Friday,14
1344186,ad,False,17,Wednesday,14
1514145,ad,False,11,Wednesday,13
1640791,ad,False,10,Wednesday,16
1419600,ad,False,19,Tuesday,12
1022502,ad,False,3,Thursday,11
1237953,ad,False,49,Tuesday,12
1087979,ad,False,10,Friday,20
1603153,ad,False,24,Tuesday,14
1303171,ad,False,1,Tuesday,12
1588930,ad,False,5,Tuesday,18
1319069,ad,False,12,Sunday,19
1589549,ad,False,10,Saturday,9
1424239,ad,False,7,Friday,22
1509084,ad,False,36,Friday,16
1610508,ad,False,28,Wednesday,14
1072685,ad,False,40,Monday,19
1651396,ad,False,56,Tuesday,9
1038056,ad,False,15,Wednesday,18
910817,psa,False,9,Thursday,12
1170973,ad,False,128,Friday,15
1090477,ad,False,15,Thursday,23
1419474,ad,False,13,Saturday,16
1405631,ad,False,29,Saturday,8
1416084,ad,False,23,Tuesday,13
1494480,ad,False,22,Sunday,11
1382305,ad,False,26,Friday,13
1359716,ad,False,8,Saturday,10
1125773,ad,False,3,Saturday,20
1421108,ad,False,15,Saturday,15
1573242,ad,False,9,Sunday,12
1373022,ad,True,48,Wednesday,14
1148847,ad,False,6,Sunday,11
1469349,ad,False,3,Wednesday,17
1059307,ad,False,1,Wednesday,23
1128716,ad,False,40,Sunday,12
1087503,ad,False,15,Monday,16
1405297,ad,False,1,Saturday,9
1122309,ad,False,66,Sunday,23
1371797,ad,False,1,Tuesday,12
1226932,ad,False,27,Friday,11
1582622,ad,False,5,Tuesday,15
1617993,ad,False,25,Saturday,16
1626253,ad,False,34,Wednesday,16
1063105,ad,False,165,Tuesday,14
1222469,ad,False,11,Tuesday,21
920793,psa,False,2,Monday,1
1329363,ad,False,1,Friday,14
1383237,ad,False,16,Monday,11
1243202,ad,False,55,Saturday,22
1409829,ad,False,14,Tuesday,14
1634116,ad,False,169,Saturday,15
1400242,ad,False,6,Wednesday,19
1286095,ad,False,4,Wednesday,21
1369103,ad,False,1,Monday,14
1040865,ad,False,24,Friday,22
1409025,ad,False,10,Monday,11
1292879,ad,False,2,Sunday,14
1021202,ad,False,452,Friday,19
1390120,ad,True,108,Monday,17
1616952,ad,False,26,Friday,10
1461505,ad,False,12,Monday,11
1268041,ad,False,42,Sunday,11
1574141,ad,False,2,Wednesday,10
1473628,ad,False,3,Friday,16
1534372,ad,False,87,Sunday,15
1049097,ad,False,81,Friday,11
1573278,ad,False,171,Friday,22
1363216,ad,False,2,Wednesday,12
1491398,ad,False,2,Sunday,15
1581438,ad,False,11,Monday,21
1502994,ad,False,15,Saturday,20
1461348,ad,False,12,Monday,21
1596352,ad,False,32,Friday,20
1521126,ad,False,3,Thursday,12
1519191,ad,False,16,Friday,10
1099505,ad,False,12,Saturday,16
1598890,ad,False,7,Friday,20
1467475,ad,False,23,Wednesday,11
1536063,ad,False,71,Monday,11
1403158,ad,False,3,Friday,12
1334301,ad,False,15,Thursday,20
1078973,ad,False,21,Saturday,15
1368130,ad,False,24,Thursday,13
1577642,ad,False,1,Saturday,15
1558148,ad,False,4,Saturday,15
1520722,ad,False,51,Sunday,11
1460856,ad,False,13,Thursday,20
1228745,ad,False,7,Friday,22
1532311,ad,False,6,Friday,21
1021774,ad,False,15,Wednesday,16
1185369,ad,False,40,Sunday,11
1202639,ad,True,8,Thursday,20
1645553,ad,False,3,Friday,16
1132608,ad,False,25,Thursday,18
1022244,ad,True,117,Thursday,1
1323667,ad,False,4,Thursday,15
1561417,ad,False,3,Friday,16
1013855,ad,False,14,Friday,16
1545698,ad,False,27,Thursday,9
1341141,ad,False,8,Monday,19
1189643,ad,False,10,Tuesday,15
1073642,ad,False,15,Sunday,12
1614404,ad,False,133,Wednesday,19
1517156,ad,False,11,Saturday,8
1580897,ad,False,5,Thursday,11
1120696,ad,False,33,Tuesday,10
1592414,ad,False,41,Tuesday,12
1600703,ad,False,51,Thursday,18
1128388,ad,False,15,Friday,12
1332821,ad,False,25,Tuesday,16
923154,psa,False,2,Monday,11
1439390,ad,False,84,Monday,18
1406371,ad,True,38,Wednesday,14
1395537,ad,False,19,Tuesday,13
1047349,ad,False,19,Monday,10
1378519,ad,False,12,Friday,10
1167010,ad,False,2,Saturday,14
1232678,ad,False,2,Sunday,11
1411005,ad,False,26,Monday,17
1246831,ad,False,6,Tuesday,11
1100852,ad,False,74,Sunday,22
1330761,ad,False,16,Tuesday,17
1053802,ad,False,51,Thursday,12
1422248,ad,False,18,Wednesday,13
1162361,ad,False,9,Monday,18
1317840,ad,False,4,Friday,13
1313661,ad,False,17,Sunday,8
1300838,ad,False,22,Wednesday,20
1616484,ad,False,36,Sunday,21
1374132,ad,False,15,Wednesday,10
915041,psa,False,133,Wednesday,13
1379481,ad,False,31,Sunday,11
1107081,ad,False,1,Sunday,9
1567243,ad,False,36,Tuesday,14
1571361,ad,False,43,Friday,18
1017853,ad,False,2,Thursday,4
1210247,ad,False,2,Wednesday,19
1512131,ad,False,18,Wednesday,10
1013781,ad,False,90,Sunday,14
1207464,ad,False,19,Saturday,21
1137332,ad,False,14,Monday,16
1466649,ad,False,24,Sunday,9
906249,psa,False,68,Sunday,20
1373338,ad,False,4,Saturday,21
1040502,ad,False,5,Sunday,17
1159269,ad,False,2,Monday,7
1477173,ad,False,15,Sunday,10
1462892,ad,False,19,Saturday,13
1333042,ad,False,1,Sunday,7
1573865,ad,False,4,Wednesday,17
1256274,ad,False,22,Sunday,18
1019354,ad,False,8,Wednesday,19
1292127,ad,False,1,Friday,18
1584103,ad,False,19,Monday,17
1068257,ad,False,3,Friday,16
1122648,ad,False,9,Monday,9
1272541,ad,False,15,Tuesday,17
1079879,ad,False,53,Saturday,19
1616338,ad,False,20,Monday,20
1514520,ad,False,12,Wednesday,16
1207187,ad,False,2,Monday,15
1377326,ad,False,15,Friday,14
1347916,ad,False,12,Thursday,16
1268719,ad,False,12,Monday,18
1033617,ad,False,70,Thursday,11
1561708,ad,False,2,Monday,16
1161334,ad,False,22,Thursday,12
1150892,ad,False,24,Saturday,21
1302251,ad,False,5,Tuesday,12
1247802,ad,False,1,Tuesday,11
1200519,ad,False,16,Thursday,21
1158409,ad,False,12,Tuesday,21
1456343,ad,False,11,Thursday,8
913192,psa,False,1,Wednesday,13
1628674,ad,False,10,Friday,21
1448512,ad,False,6,Sunday,16
1475164,ad,False,24,Wednesday,11
906295,psa,False,1,Sunday,10
1363312,ad,False,321,Friday,11
1475758,ad,False,5,Wednesday,17
1114072,ad,False,13,Monday,1
1523799,ad,False,5,Sunday,9
1514995,ad,False,14,Saturday,19
1087978,ad,False,14,Sunday,13
1647046,ad,False,7,Monday,15
1043309,ad,False,57,Friday,20
1305672,ad,True,119,Wednesday,13
1277917,ad,False,14,Wednesday,11
1479431,ad,False,20,Monday,18
1625487,ad,False,7,Friday,10
1349411,ad,False,47,Tuesday,7
1644063,ad,False,24,Thursday,17
1155410,ad,False,1,Monday,11
1336397,ad,False,6,Thursday,19
1298952,ad,False,37,Thursday,13
1531488,ad,False,14,Friday,23
1282709,ad,False,31,Thursday,15
1557019,ad,False,34,Wednesday,15
1158446,ad,False,37,Saturday,13
1233392,ad,False,18,Wednesday,21
1598809,ad,False,6,Sunday,12
1621214,ad,False,20,Friday,21
1241496,ad,False,17,Saturday,9
1630392,ad,False,35,Wednesday,16
1147414,ad,False,18,Thursday,10
1167064,ad,False,26,Saturday,7
1418949,ad,False,51,Wednesday,15
1489331,ad,False,1,Sunday,12
1125269,ad,False,9,Friday,22
1351763,ad,False,21,Friday,16
1479394,ad,False,1,Monday,18
1257187,ad,False,17,Sunday,11
1453449,ad,False,9,Saturday,19
1635380,ad,False,21,Saturday,3
1455430,ad,False,5,Thursday,23
1412703,ad,False,5,Saturday,18
1406088,ad,False,4,Saturday,19
1530382,ad,False,17,Sunday,12
1031130,ad,False,13,Tuesday,8
1431990,ad,False,4,Thursday,22
1651192,ad,False,33,Saturday,21
1108693,ad,False,2,Tuesday,19
1526037,ad,False,13,Monday,16
1557831,ad,False,1,Thursday,10
1147867,ad,False,1,Monday,15
1130696,ad,False,3,Tuesday,12
1239626,ad,False,40,Tuesday,18
1261731,ad,False,1,Saturday,18
1271730,ad,False,3,Sunday,12
1048743,ad,False,37,Thursday,22
1188847,ad,False,37,Friday,23
1642069,ad,False,11,Friday,13
1556658,ad,False,92,Saturday,23
1618421,ad,False,3,Monday,10
1108648,ad,False,32,Sunday,13
1617601,ad,False,186,Sunday,17
1407218,ad,False,16,Monday,22
1654326,ad,False,19,Thursday,23
1174832,ad,False,1,Monday,18
1337576,ad,False,12,Sunday,7
1002589,ad,True,53,Wednesday,15
1500827,ad,False,1,Thursday,10
1070731,ad,False,7,Saturday,14
1332332,ad,False,4,Friday,22
1112754,ad,False,3,Monday,21
1442950,ad,False,5,Friday,16
1306156,ad,False,5,Tuesday,12
1173821,ad,False,67,Saturday,17
1527406,ad,False,56,Sunday,14
1334169,ad,False,3,Thursday,10
1484101,ad,False,17,Thursday,20
1374376,ad,False,169,Friday,15
1284432,ad,False,18,Tuesday,20
1579372,ad,False,1,Monday,18
1101890,ad,False,27,Saturday,15
1017646,ad,False,1,Wednesday,2
1011032,ad,False,8,Friday,12
1103075,ad,False,11,Wednesday,11
1205635,ad,True,36,Monday,14
1286306,ad,False,6,Saturday,10
1634104,ad,False,17,Friday,18
913712,psa,False,25,Saturday,11
1541990,ad,False,2,Sunday,22
1168765,ad,False,22,Saturday,14
1211666,ad,False,14,Saturday,8
1113575,ad,False,3,Monday,7
1381727,ad,False,29,Wednesday,22
1180714,ad,False,3,Monday,18
1628185,ad,False,2,Thursday,10
1179068,ad,False,2,Saturday,22
1341905,ad,False,33,Wednesday,0
1103903,ad,False,79,Friday,10
1517043,ad,False,8,Friday,9
1459874,ad,False,22,Friday,12
1050689,ad,False,5,Saturday,9
1321897,ad,False,17,Monday,16
1282824,ad,False,1,Friday,15
1329430,ad,False,8,Wednesday,15
1526186,ad,False,2,Wednesday,10
1302250,ad,False,8,Thursday,15
1087041,ad,False,13,Sunday,17
923088,psa,False,1,Saturday,11
1019274,ad,False,1,Tuesday,13
1284567,ad,False,2,Tuesday,10
1333646,ad,False,18,Saturday,10
1398700,ad,False,2,Friday,17
907927,psa,False,18,Friday,19
1540350,ad,False,119,Sunday,17
1220319,ad,False,9,Tuesday,14
1206229,ad,False,8,Monday,10
903207,psa,False,24,Wednesday,13
1640500,ad,False,25,Friday,23
1080313,ad,False,9,Sunday,17
1402033,ad,False,2,Monday,18
1144357,ad,False,2,Saturday,11
1558710,ad,False,17,Friday,12
1616533,ad,False,4,Sunday,12
1492268,ad,True,63,Sunday,13
918145,psa,False,8,Tuesday,19
1096829,ad,False,10,Wednesday,20
1570980,ad,True,47,Tuesday,12
1452753,ad,True,101,Friday,17
1495637,ad,False,6,Wednesday,15
1534533,ad,False,12,Friday,8
1173048,ad,False,84,Thursday,10
1237259,ad,False,18,Friday,15
1057938,ad,False,17,Saturday,18
1057268,ad,False,3,Saturday,18
1136958,ad,False,7,Monday,21
1224418,ad,False,2,Monday,10
1360344,ad,False,5,Sunday,22
1021603,ad,False,4,Thursday,14
1210567,ad,False,1,Wednesday,7
1062070,ad,False,8,Friday,14
1212765,ad,False,17,Friday,9
1536604,ad,False,27,Friday,13
1286362,ad,False,12,Wednesday,21
1526471,ad,False,17,Saturday,20
1193076,ad,False,2,Sunday,22
1630002,ad,False,58,Thursday,23
1593838,ad,False,7,Monday,15
1182680,ad,False,4,Sunday,16
1438569,ad,False,9,Friday,22
1033680,ad,False,25,Tuesday,21
1564973,ad,False,8,Wednesday,12
1135221,ad,False,7,Monday,23
1497979,ad,False,10,Saturday,22
1474867,ad,False,70,Sunday,23
1275858,ad,False,5,Friday,21
1217732,ad,False,48,Friday,1
1563375,ad,False,4,Wednesday,10
1490787,ad,False,24,Sunday,17
1407718,ad,False,152,Friday,20
1287641,ad,False,6,Thursday,10
1507921,ad,False,5,Monday,11
1014317,ad,False,19,Monday,11
1436476,ad,False,77,Wednesday,22
1050738,ad,False,5,Saturday,1
1205892,ad,False,8,Thursday,8
1514008,ad,False,61,Saturday,13
1030647,ad,False,8,Wednesday,16
1508191,ad,False,62,Tuesday,15
1119617,ad,False,59,Sunday,19
1153399,ad,False,2,Tuesday,22
1500228,ad,False,37,Wednesday,10
1438455,ad,False,56,Friday,13
1209308,ad,False,2,Wednesday,13
1343730,ad,False,17,Saturday,21
1241919,ad,False,3,Friday,19
1223552,ad,False,8,Thursday,15
1441545,ad,False,28,Sunday,17
1392225,ad,False,17,Wednesday,10
1567675,ad,False,18,Thursday,15
1447310,ad,False,37,Friday,10
1079785,ad,False,7,Wednesday,11
1383315,ad,False,11,Friday,10
1068899,ad,False,18,Sunday,23
1289354,ad,False,40,Monday,21
1652773,ad,False,1,Wednesday,9
1052621,ad,False,18,Sunday,23
1364464,ad,False,1,Saturday,13
1156430,ad,False,76,Monday,13
1436941,ad,False,1,Wednesday,22
1565576,ad,False,31,Sunday,8
1542702,ad,False,35,Sunday,13
903095,psa,False,12,Wednesday,14
1138823,ad,False,1,Saturday,9
1189938,ad,False,18,Sunday,14
1081917,ad,False,2,Tuesday,21
1074586,ad,False,1,Friday,12
1211130,ad,False,15,Tuesday,11
1046178,ad,False,7,Thursday,15
1281132,ad,False,6,Saturday,19
1259088,ad,False,22,Friday,20
1651141,ad,True,27,Monday,16
1054685,ad,False,7,Thursday,9
1189424,ad,False,51,Tuesday,12
1530374,ad,False,46,Tuesday,9
1594626,ad,False,4,Friday,18
1301705,ad,False,20,Tuesday,9
1091998,ad,False,23,Sunday,1
1610488,ad,False,10,Sunday,16
1583837,ad,False,14,Friday,16
1053296,ad,False,24,Monday,13
1474899,ad,False,2,Sunday,12
1370614,ad,False,43,Monday,16
1545795,ad,False,2,Thursday,16
1572866,ad,False,15,Wednesday,13
1166933,ad,False,66,Friday,15
1185933,ad,False,11,Tuesday,19
1601924,ad,False,15,Wednesday,13
1282138,ad,False,28,Saturday,10
914716,psa,False,2,Monday,16
1517390,ad,False,1,Saturday,10
1412747,ad,False,6,Wednesday,13
1205963,ad,False,3,Sunday,9
915952,psa,False,1,Sunday,16
1563934,ad,False,17,Tuesday,13
1215656,ad,False,106,Saturday,10
1387695,ad,False,24,Tuesday,9
1111272,ad,False,2,Saturday,15
1030765,ad,False,1,Monday,8
911572,psa,False,4,Wednesday,12
1057304,ad,False,79,Wednesday,18
1176781,ad,True,209,Monday,13
1534425,ad,False,2,Saturday,13
901092,psa,False,2,Tuesday,13
1426588,ad,False,8,Friday,18
907302,psa,False,2,Thursday,3
1308581,ad,False,2,Sunday,16
1255174,ad,False,26,Tuesday,11
1632373,ad,False,5,Friday,16
1237219,ad,False,16,Monday,12
1622922,ad,False,1,Thursday,16
1598437,ad,False,20,Wednesday,11
1622195,ad,False,8,Saturday,21
1096118,ad,False,2,Wednesday,21
1042125,ad,False,17,Friday,15
1142180,ad,False,124,Monday,15
1596251,ad,False,27,Monday,13
1514442,ad,False,3,Friday,19
1393151,ad,False,11,Monday,10
1209659,ad,False,258,Thursday,14
1331784,ad,False,8,Sunday,18
1649844,ad,False,1,Sunday,14
1517386,ad,False,8,Friday,14
1389922,ad,False,4,Tuesday,16
1428488,ad,False,6,Saturday,23
1283017,ad,False,15,Saturday,17
1342438,ad,False,8,Tuesday,12
1423322,ad,False,26,Friday,10
1267695,ad,False,5,Wednesday,21
1598471,ad,False,5,Saturday,20
1218359,ad,False,2,Monday,23
1205519,ad,False,2,Saturday,14
1141642,ad,False,2,Saturday,2
1285217,ad,False,21,Sunday,21
1227389,ad,False,2,Sunday,19
1335331,ad,False,57,Wednesday,12
1064192,ad,False,5,Wednesday,13
1335310,ad,False,27,Thursday,14
1567465,ad,False,1,Wednesday,17
1099240,ad,False,5,Sunday,15
1202797,ad,False,7,Thursday,16
1406676,ad,False,14,Sunday,14
1008694,ad,False,1,Sunday,15
1380722,ad,False,8,Wednesday,19
1055966,ad,False,2,Tuesday,21
1610319,ad,False,16,Tuesday,7
1536174,ad,False,1,Friday,12
1114194,ad,False,6,Sunday,15
1054645,ad,False,19,Saturday,17
1199491,ad,False,64,Tuesday,7
1043585,ad,False,18,Sunday,12
1159120,ad,False,2,Tuesday,14
1328012,ad,False,1,Sunday,9
1649088,ad,False,260,Wednesday,14
1273581,ad,False,7,Monday,23
1400025,ad,False,10,Friday,7
1126071,ad,False,6,Thursday,11
1086438,ad,False,2,Sunday,21
1410957,ad,False,14,Sunday,10
1117021,ad,False,341,Sunday,9
1115319,ad,False,2,Saturday,10
1487354,ad,False,22,Sunday,13
1150569,ad,False,61,Sunday,14
1646316,ad,False,2,Tuesday,10
1628801,ad,False,29,Thursday,13
1444470,ad,False,8,Monday,23
1526500,ad,False,2,Friday,13
1609325,ad,False,3,Wednesday,8
1560547,ad,False,4,Wednesday,23
1340763,ad,False,13,Sunday,13
1209802,ad,False,16,Saturday,16
1570317,ad,False,6,Thursday,12
1279577,ad,False,12,Tuesday,10
1484777,ad,False,5,Saturday,10
1284878,ad,False,5,Thursday,21
918841,psa,False,12,Monday,12
921332,psa,False,4,Thursday,13
1180268,ad,False,7,Saturday,15
1614143,ad,False,43,Thursday,20
1267680,ad,False,12,Thursday,15
1139198,ad,False,3,Sunday,7
1291936,ad,False,12,Monday,12
1616410,ad,False,4,Monday,0
1300020,ad,False,30,Thursday,23
1018816,ad,False,17,Friday,13
1162968,ad,False,16,Thursday,9
1244031,ad,False,1,Sunday,8
1359750,ad,False,1,Friday,13
1524599,ad,False,15,Monday,21
1110000,ad,False,3,Tuesday,15
1082621,ad,False,1,Sunday,0
1256222,ad,False,23,Saturday,13
1611613,ad,False,5,Monday,18
1163877,ad,False,112,Friday,17
1037333,ad,False,26,Sunday,20
1068058,ad,False,25,Tuesday,17
1175257,ad,False,7,Tuesday,12
1395671,ad,False,1,Wednesday,23
1342844,ad,False,27,Thursday,0
1497190,ad,False,33,Tuesday,22
1597599,ad,False,47,Monday,17
1409311,ad,False,26,Wednesday,12
1641122,ad,False,42,Wednesday,17
1527292,ad,False,23,Tuesday,12
1368300,ad,False,14,Saturday,19
1097038,ad,False,23,Saturday,19
1261345,ad,False,34,Monday,11
1528084,ad,False,21,Monday,20
1204586,ad,False,22,Thursday,10
1136392,ad,False,5,Saturday,18
1401255,ad,False,362,Friday,21
1038716,ad,False,23,Friday,17
1148779,ad,False,6,Thursday,15
1229531,ad,False,47,Saturday,10
1237156,ad,False,14,Saturday,12
1650875,ad,False,5,Tuesday,8
1640412,ad,False,24,Thursday,10
922236,psa,False,1,Tuesday,17
1649886,ad,False,19,Wednesday,17
1619411,ad,False,2,Monday,11
1622752,ad,False,6,Monday,23
1176674,ad,False,27,Wednesday,0
1431439,ad,False,72,Thursday,18
1118297,ad,False,101,Thursday,10
1046267,ad,False,36,Monday,16
1099989,ad,False,18,Saturday,10
1261676,ad,False,15,Wednesday,10
1518314,ad,False,6,Tuesday,8
1475651,ad,False,81,Thursday,10
1249519,ad,False,44,Monday,15
1577456,ad,False,24,Wednesday,8
1359521,ad,False,19,Saturday,11
1647378,ad,False,173,Thursday,21
1315083,ad,False,15,Sunday,10
1105094,ad,False,3,Monday,14
1623982,ad,False,24,Tuesday,14
1263745,ad,False,4,Wednesday,14
1635890,ad,False,1,Saturday,11
1034725,ad,False,9,Monday,17
1553014,ad,False,5,Tuesday,12
1272794,ad,False,23,Thursday,18
1008010,ad,False,20,Tuesday,8
1106973,ad,False,43,Friday,11
1039113,ad,False,13,Wednesday,16
1585542,ad,False,3,Saturday,20
1598501,ad,False,16,Saturday,11
1101206,ad,False,18,Monday,21
1134374,ad,False,6,Tuesday,22
1446326,ad,True,29,Saturday,21
1637600,ad,False,22,Tuesday,21
1363577,ad,False,22,Saturday,22
1514845,ad,False,35,Sunday,14
1263617,ad,False,1,Wednesday,18
1452893,ad,False,2,Monday,10
1379379,ad,True,77,Tuesday,14
1018430,ad,False,17,Sunday,20
1474855,ad,False,8,Wednesday,11
1324186,ad,False,40,Thursday,9
1005250,ad,False,37,Monday,12
1340660,ad,False,25,Tuesday,15
1526914,ad,False,22,Friday,12
1441072,ad,False,2,Monday,17
1065894,ad,False,232,Friday,20
1418110,ad,True,43,Friday,14
1347106,ad,False,37,Friday,15
1387800,ad,False,43,Sunday,14
1244439,ad,False,10,Monday,22
1436761,ad,False,15,Sunday,15
1388551,ad,False,2,Sunday,12
1338336,ad,False,6,Sunday,12
1639542,ad,False,2,Tuesday,13
1455458,ad,False,17,Tuesday,10
1434113,ad,False,2,Saturday,21
1003885,ad,False,2,Tuesday,11
1142381,ad,True,100,Tuesday,14
1044456,ad,False,10,Friday,9
1315523,ad,False,31,Monday,12
1044654,ad,False,36,Friday,15
1253660,ad,False,5,Thursday,20
922077,psa,False,5,Thursday,14
1356056,ad,False,2,Sunday,14
1060021,ad,False,10,Monday,15
1248035,ad,False,13,Tuesday,17
1541794,ad,False,20,Friday,9
1154899,ad,False,24,Sunday,14
1066034,ad,False,18,Tuesday,17
1507114,ad,False,159,Sunday,6
1403724,ad,False,4,Wednesday,8
1397611,ad,False,1,Sunday,20
1406274,ad,False,18,Wednesday,11
1433653,ad,False,16,Friday,19
1308871,ad,False,13,Monday,11
1120863,ad,False,33,Sunday,10
1635762,ad,False,9,Sunday,12
1303735,ad,False,1,Saturday,9
1055461,ad,False,71,Sunday,18
1427425,ad,False,24,Friday,17
1085690,ad,False,2,Saturday,10
1178370,ad,False,63,Saturday,15
1313241,ad,False,8,Saturday,11
1186746,ad,False,51,Sunday,9
1123481,ad,False,3,Monday,22
1362800,ad,False,33,Thursday,9
1254965,ad,False,2,Monday,16
1612296,ad,False,53,Saturday,22
1517460,ad,False,3,Sunday,17
1265627,ad,False,25,Monday,13
1352602,ad,False,3,Friday,11
1642176,ad,False,5,Sunday,16
1191625,ad,False,6,Thursday,14
1608708,ad,False,27,Tuesday,23
1157978,ad,False,99,Monday,13
1129293,ad,False,10,Friday,20
1364202,ad,False,13,Thursday,18
1633548,ad,False,13,Tuesday,12
1543905,ad,False,36,Friday,12
917078,psa,False,37,Thursday,9
1447276,ad,False,24,Friday,14
1532678,ad,False,2,Friday,20
1325153,ad,False,27,Saturday,11
1411856,ad,False,15,Wednesday,1
1165537,ad,False,24,Sunday,17
1011386,ad,False,29,Wednesday,11
1639859,ad,True,121,Wednesday,17
1348258,ad,False,30,Tuesday,21
1598323,ad,False,24,Saturday,15
1582744,ad,False,3,Friday,17
1219074,ad,False,26,Friday,21
1219906,ad,False,6,Sunday,4
1506666,ad,False,2,Friday,16
1412129,ad,False,7,Sunday,15
1119698,ad,False,5,Sunday,17
1595688,ad,False,66,Tuesday,16
1644837,ad,False,1,Wednesday,13
1488665,ad,False,13,Tuesday,13
1173898,ad,False,3,Monday,20
1493541,ad,False,45,Tuesday,11
1439677,ad,False,5,Tuesday,16
1169974,ad,False,5,Tuesday,10
914280,psa,False,24,Saturday,16
1149258,ad,False,58,Monday,16
1556063,ad,False,8,Monday,11
1053616,ad,False,43,Friday,15
1386945,ad,False,6,Friday,22
914927,psa,False,2,Tuesday,14
1207001,ad,False,51,Saturday,11
1226231,ad,False,16,Friday,23
1612138,ad,False,11,Thursday,14
1118493,ad,False,8,Wednesday,21
1285833,ad,False,1,Friday,14
1415849,ad,False,12,Wednesday,8
1519366,ad,False,17,Monday,13
1594311,ad,False,1,Friday,14
1047495,ad,False,2,Thursday,8
1449890,ad,False,7,Monday,9
1242770,ad,False,12,Saturday,21
1417196,ad,False,20,Monday,11
1486233,ad,False,16,Friday,9
1331160,ad,False,20,Sunday,14
1039081,ad,False,15,Tuesday,2
1284285,ad,False,80,Thursday,14
1178712,ad,False,10,Monday,12
1551887,ad,False,8,Friday,17
1231688,ad,False,2,Saturday,8
1583179,ad,False,10,Sunday,12
1536574,ad,False,24,Saturday,22
1432285,ad,False,10,Friday,12
1321223,ad,True,64,Monday,14
